seed,score,lost
9105242,12,False
9105243,9,False
9105244,11,False
9105245,11,False
9105246,11,False
9105247,12,False
9105248,10,False
9105249,10,False
9105250,12,False
9105251,9,False
9105252,11,False
9105253,10,False
9105254,14,False
9105255,12,False
9105256,13,False
9105257,16,False
9105258,12,False
9105259,12,False
9105260,10,False
9105261,13,False
9105262,12,False
9105263,14,False
9105264,11,False
9105265,16,False
9105266,9,False
9105267,13,False
9105268,11,False
9105269,12,False
9105270,11,False
9105271,11,False
9105272,10,False
9105273,7,False
9105274,14,False
9105275,12,False
9105276,10,False
9105277,12,False
9105278,12,False
9105279,12,False
9105280,13,False
9105281,10,False
9105282,12,False
9105283,9,False
9105284,16,False
9105285,12,False
9105286,9,False
9105287,9,False
9105288,6,False
9105289,12,False
9105290,11,False
9105291,8,False
9105292,7,False
9105293,14,False
9105294,12,False
9105295,16,False
9105296,13,False
9105297,12,False
9105298,12,False
9105299,16,False
9105300,11,False
9105301,13,False
9105302,8,False
9105303,10,False
9105304,14,False
9105305,13,False
9105306,14,False
9105307,13,False
9105308,12,False
9105309,14,False
9105310,12,False
9105311,12,False
9105312,14,False
9105313,11,False
9105314,10,False
9105315,12,False
9105316,15,False
9105317,12,False
9105318,10,False
9105319,8,False
9105320,12,False
9105321,11,False
9105322,12,False
9105323,13,False
9105324,12,False
9105325,13,False
9105326,10,False
9105327,12,False
9105328,10,False
9105329,13,False
9105330,11,False
9105331,12,False
9105332,10,False
9105333,11,False
9105334,10,False
9105335,14,False
9105336,10,False
9105337,12,False
9105338,14,False
9105339,14,False
9105340,13,False
9105341,12,False
9105342,13,False
9105343,11,False
9105344,12,False
9105345,12,False
9105346,13,False
9105347,14,False
9105348,12,False
9105349,9,False
9105350,13,False
9105351,13,False
9105352,8,False
9105353,12,False
9105354,12,False
9105355,11,False
9105356,14,False
9105357,5,False
9105358,12,False
9105359,12,False
9105360,14,False
9105361,14,False
9105362,16,False
9105363,10,False
9105364,12,False
9105365,14,False
9105366,10,False
9105367,12,False
9105368,12,False
9105369,14,False
9105370,11,False
9105371,14,False
9105372,11,False
9105373,8,False
9105374,13,False
9105375,9,False
9105376,12,False
9105377,12,False
9105378,9,False
9105379,16,False
9105380,10,False
9105381,14,False
9105382,12,False
9105383,10,False
9105384,13,False
9105385,13,False
9105386,12,False
9105387,9,False
9105388,10,False
9105389,11,False
9105390,10,False
9105391,12,False
9105392,14,False
9105393,12,False
9105394,11,False
9105395,12,False
9105396,16,False
9105397,15,False
9105398,14,False
9105399,13,False
9105400,13,False
9105401,14,False
9105402,16,False
9105403,12,False
9105404,14,False
9105405,14,False
9105406,13,False
9105407,14,False
9105408,14,False
9105409,16,False
9105410,10,False
9105411,14,False
9105412,14,False
9105413,10,False
9105414,14,False
9105415,12,False
9105416,10,False
9105417,13,False
9105418,14,False
9105419,12,False
9105420,14,False
9105421,12,False
9105422,12,False
9105423,12,False
9105424,10,False
9105425,12,False
9105426,16,False
9105427,12,False
9105428,12,False
9105429,12,False
9105430,14,False
9105431,14,False
9105432,10,False
9105433,10,False
9105434,12,False
9105435,10,False
9105436,14,False
9105437,13,False
9105438,14,False
9105439,14,False
9105440,12,False
9105441,14,False
9105442,14,False
9105443,11,False
9105444,14,False
9105445,13,False
9105446,11,False
9105447,12,False
9105448,10,False
9105449,14,False
9105450,14,False
9105451,13,False
9105452,12,False
9105453,14,False
9105454,11,False
9105455,9,False
9105456,12,False
9105457,10,False
9105458,12,False
9105459,16,False
9105460,10,False
9105461,12,False
9105462,11,False
9105463,12,False
9105464,9,False
9105465,10,False
9105466,6,False
9105467,14,False
9105468,13,False
9105469,13,False
9105470,8,False
9105471,12,False
9105472,14,False
9105473,12,False
9105474,12,False
9105475,11,False
9105476,9,False
9105477,12,False
9105478,9,False
9105479,12,False
9105480,12,False
9105481,11,False
9105482,14,False
9105483,11,False
9105484,11,False
9105485,12,False
9105486,14,False
9105487,12,False
9105488,14,False
9105489,13,False
9105490,11,False
9105491,13,False
9105492,12,False
9105493,12,False
9105494,12,False
9105495,10,False
9105496,12,False
9105497,8,False
9105498,12,False
9105499,10,False
9105500,10,False
9105501,13,False
9105502,10,False
9105503,9,False
9105504,11,False
9105505,14,False
9105506,10,False
9105507,9,False
9105508,10,False
9105509,12,False
9105510,12,False
9105511,13,False
9105512,12,False
9105513,14,False
9105514,14,False
9105515,9,False
9105516,7,False
9105517,9,False
9105518,11,False
9105519,12,False
9105520,11,False
9105521,13,False
9105522,14,False
9105523,12,False
9105524,12,False
9105525,10,False
9105526,13,False
9105527,12,False
9105528,16,False
9105529,11,False
9105530,13,False
9105531,14,False
9105532,11,False
9105533,11,False
9105534,12,False
9105535,10,False
9105536,9,False
9105537,13,False
9105538,14,False
9105539,12,False
9105540,8,False
9105541,14,False
9105542,16,False
9105543,11,False
9105544,14,False
9105545,10,False
9105546,16,False
9105547,10,False
9105548,10,False
9105549,14,False
9105550,11,False
9105551,9,False
9105552,11,False
9105553,10,False
9105554,13,False
9105555,13,False
9105556,13,False
9105557,11,False
9105558,10,False
9105559,9,False
9105560,12,False
9105561,12,False
9105562,9,False
9105563,10,False
9105564,12,False
9105565,12,False
9105566,10,False
9105567,13,False
9105568,11,False
9105569,14,False
9105570,16,False
9105571,10,False
9105572,12,False
9105573,12,False
9105574,12,False
9105575,9,False
9105576,10,False
9105577,12,False
9105578,9,False
9105579,14,False
9105580,13,False
9105581,14,False
9105582,14,False
9105583,13,False
9105584,12,False
9105585,12,False
9105586,11,False
9105587,8,False
9105588,11,False
9105589,15,False
9105590,12,False
9105591,6,False
9105592,12,False
9105593,12,False
9105594,9,False
9105595,14,False
9105596,11,False
9105597,10,False
9105598,13,False
9105599,12,False
9105600,14,False
9105601,14,False
9105602,10,False
9105603,17,False
9105604,12,False
9105605,10,False
9105606,16,False
9105607,10,False
9105608,16,False
9105609,14,False
9105610,8,False
9105611,12,False
9105612,10,False
9105613,12,False
9105614,10,False
9105615,12,False
9105616,13,False
9105617,11,False
9105618,14,False
9105619,13,False
9105620,14,False
9105621,11,False
9105622,8,False
9105623,11,False
9105624,13,False
9105625,14,False
9105626,16,False
9105627,11,False
9105628,12,False
9105629,14,False
9105630,12,False
9105631,12,False
9105632,14,False
9105633,13,False
9105634,10,False
9105635,10,False
9105636,12,False
9105637,11,False
9105638,8,False
9105639,14,False
9105640,10,False
9105641,10,False
9105642,14,False
9105643,13,False
9105644,12,False
9105645,10,False
9105646,12,False
9105647,11,False
9105648,12,False
9105649,14,False
9105650,12,False
9105651,12,False
9105652,14,False
9105653,13,False
9105654,13,False
9105655,13,False
9105656,13,False
9105657,14,False
9105658,10,False
9105659,11,False
9105660,13,False
9105661,12,False
9105662,12,False
9105663,13,False
9105664,13,False
9105665,10,False
9105666,9,False
9105667,14,False
9105668,10,False
9105669,10,False
9105670,14,False
9105671,12,False
9105672,11,False
9105673,10,False
9105674,14,False
9105675,15,False
9105676,14,False
9105677,14,False
9105678,12,False
9105679,9,False
9105680,14,False
9105681,12,False
9105682,12,False
9105683,15,False
9105684,16,False
9105685,12,False
9105686,12,False
9105687,16,False
9105688,12,False
9105689,10,False
9105690,12,False
9105691,14,False
9105692,9,False
9105693,12,False
9105694,11,False
9105695,15,False
9105696,9,False
9105697,8,False
9105698,8,False
9105699,12,False
9105700,10,False
9105701,11,False
9105702,6,False
9105703,12,False
9105704,10,False
9105705,10,False
9105706,11,False
9105707,12,False
9105708,10,False
9105709,15,False
9105710,10,False
9105711,14,False
9105712,10,False
9105713,14,False
9105714,12,False
9105715,12,False
9105716,14,False
9105717,12,False
9105718,14,False
9105719,9,False
9105720,12,False
9105721,11,False
9105722,14,False
9105723,16,False
9105724,10,False
9105725,12,False
9105726,12,False
9105727,14,False
9105728,11,False
9105729,10,False
9105730,9,False
9105731,10,False
9105732,10,False
9105733,13,False
9105734,16,False
9105735,12,False
9105736,12,False
9105737,14,False
9105738,12,False
9105739,10,False
9105740,11,False
9105741,14,False
9105742,8,False
9105743,12,False
9105744,8,False
9105745,16,False
9105746,12,False
9105747,11,False
9105748,14,False
9105749,12,False
9105750,14,False
9105751,12,False
9105752,10,False
9105753,14,False
9105754,14,False
9105755,13,False
9105756,14,False
9105757,16,False
9105758,14,False
9105759,16,False
9105760,15,False
9105761,10,False
9105762,10,False
9105763,14,False
9105764,14,False
9105765,12,False
9105766,11,False
9105767,11,False
9105768,14,False
9105769,10,False
9105770,10,False
9105771,12,False
9105772,14,False
9105773,12,False
9105774,16,False
9105775,10,False
9105776,8,False
9105777,14,False
9105778,9,False
9105779,12,False
9105780,12,False
9105781,12,False
9105782,14,False
9105783,10,False
9105784,13,False
9105785,9,False
9105786,10,False
9105787,8,False
9105788,11,False
9105789,14,False
9105790,11,False
9105791,11,False
9105792,10,False
9105793,12,False
9105794,10,False
9105795,14,False
9105796,14,False
9105797,10,False
9105798,12,False
9105799,12,False
9105800,14,False
9105801,14,False
9105802,14,False
9105803,8,False
9105804,16,False
9105805,13,False
9105806,12,False
9105807,14,False
9105808,12,False
9105809,12,False
9105810,8,False
9105811,9,False
9105812,12,False
9105813,12,False
9105814,12,False
9105815,12,False
9105816,11,False
9105817,13,False
9105818,8,False
9105819,12,False
9105820,14,False
9105821,8,False
9105822,13,False
9105823,12,False
9105824,12,False
9105825,10,False
9105826,13,False
9105827,10,False
9105828,14,False
9105829,14,False
9105830,11,False
9105831,12,False
9105832,12,False
9105833,12,False
9105834,11,False
9105835,12,False
9105836,10,False
9105837,12,False
9105838,12,False
9105839,9,False
9105840,11,False
9105841,11,False
9105842,14,False
9105843,12,False
9105844,12,False
9105845,14,False
9105846,11,False
9105847,10,False
9105848,12,False
9105849,10,False
9105850,12,False
9105851,14,False
9105852,16,False
9105853,12,False
9105854,12,False
9105855,12,False
9105856,10,False
9105857,14,False
9105858,14,False
9105859,13,False
9105860,14,False
9105861,12,False
9105862,7,False
9105863,12,False
9105864,11,False
9105865,11,False
9105866,14,False
9105867,11,False
9105868,14,False
9105869,10,False
9105870,10,False
9105871,13,False
9105872,13,False
9105873,12,False
9105874,12,False
9105875,13,False
9105876,10,False
9105877,14,False
9105878,12,False
9105879,11,False
9105880,14,False
9105881,9,False
9105882,11,False
9105883,10,False
9105884,12,False
9105885,13,False
9105886,12,False
9105887,10,False
9105888,14,False
9105889,16,False
9105890,14,False
9105891,11,False
9105892,12,False
9105893,8,False
9105894,12,False
9105895,10,False
9105896,14,False
9105897,13,False
9105898,13,False
9105899,10,False
9105900,14,False
9105901,12,False
9105902,10,False
9105903,16,False
9105904,12,False
9105905,13,False
9105906,14,False
9105907,10,False
9105908,13,False
9105909,16,False
9105910,14,False
9105911,14,False
9105912,14,False
9105913,11,False
9105914,12,False
9105915,14,False
9105916,9,False
9105917,10,False
9105918,7,False
9105919,8,False
9105920,9,False
9105921,13,False
9105922,9,False
9105923,16,False
9105924,12,False
9105925,10,False
9105926,14,False
9105927,16,False
9105928,12,False
9105929,11,False
9105930,12,False
9105931,9,False
9105932,12,False
9105933,13,False
9105934,13,False
9105935,14,False
9105936,12,False
9105937,10,False
9105938,10,False
9105939,13,False
9105940,16,False
9105941,12,False
9105942,12,False
9105943,9,False
9105944,12,False
9105945,9,False
9105946,14,False
9105947,14,False
9105948,12,False
9105949,14,False
9105950,14,False
9105951,8,False
9105952,14,False
9105953,10,False
9105954,12,False
9105955,12,False
9105956,14,False
9105957,11,False
9105958,9,False
9105959,12,False
9105960,12,False
9105961,10,False
9105962,14,False
9105963,9,False
9105964,11,False
9105965,14,False
9105966,12,False
9105967,12,False
9105968,10,False
9105969,10,False
9105970,10,False
9105971,16,False
9105972,10,False
9105973,13,False
9105974,12,False
9105975,14,False
9105976,10,False
9105977,11,False
9105978,12,False
9105979,13,False
9105980,11,False
9105981,13,False
9105982,16,False
9105983,12,False
9105984,10,False
9105985,12,False
9105986,14,False
9105987,11,False
9105988,12,False
9105989,12,False
9105990,14,False
9105991,13,False
9105992,11,False
9105993,15,False
9105994,14,False
9105995,14,False
9105996,13,False
9105997,12,False
9105998,12,False
9105999,10,False
9106000,12,False
9106001,14,False
9106002,14,False
9106003,8,False
9106004,14,False
9106005,9,False
9106006,12,False
9106007,13,False
9106008,14,False
9106009,13,False
9106010,12,False
9106011,12,False
9106012,14,False
9106013,12,False
9106014,16,False
9106015,10,False
9106016,14,False
9106017,14,False
9106018,10,False
9106019,11,False
9106020,11,False
9106021,12,False
9106022,11,False
9106023,12,False
9106024,8,False
9106025,13,False
9106026,10,False
9106027,12,False
9106028,12,False
9106029,12,False
9106030,12,False
9106031,16,False
9106032,14,False
9106033,12,False
9106034,12,False
9106035,10,False
9106036,14,False
9106037,10,False
9106038,12,False
9106039,12,False
9106040,13,False
9106041,12,False
9106042,11,False
9106043,14,False
9106044,14,False
9106045,14,False
9106046,10,False
9106047,13,False
9106048,14,False
9106049,10,False
9106050,14,False
9106051,10,False
9106052,14,False
9106053,11,False
9106054,12,False
9106055,12,False
9106056,12,False
9106057,9,False
9106058,12,False
9106059,14,False
9106060,12,False
9106061,8,False
9106062,14,False
9106063,11,False
9106064,10,False
9106065,10,False
9106066,12,False
9106067,12,False
9106068,12,False
9106069,12,False
9106070,10,False
9106071,14,False
9106072,10,False
9106073,14,False
9106074,14,False
9106075,9,False
9106076,14,False
9106077,10,False
9106078,13,False
9106079,10,False
9106080,10,False
9106081,14,False
9106082,10,False
9106083,9,False
9106084,12,False
9106085,14,False
9106086,16,False
9106087,14,False
9106088,14,False
9106089,12,False
9106090,14,False
9106091,11,False
9106092,10,False
9106093,12,False
9106094,12,False
9106095,14,False
9106096,11,False
9106097,13,False
9106098,16,False
9106099,10,False
9106100,12,False
9106101,14,False
9106102,14,False
9106103,14,False
9106104,12,False
9106105,15,False
9106106,10,False
9106107,10,False
9106108,11,False
9106109,9,False
9106110,13,False
9106111,11,False
9106112,8,False
9106113,11,False
9106114,11,False
9106115,9,False
9106116,14,False
9106117,12,False
9106118,10,False
9106119,9,False
9106120,14,False
9106121,13,False
9106122,10,False
9106123,12,False
9106124,12,False
9106125,14,False
9106126,10,False
9106127,11,False
9106128,12,False
9106129,10,False
9106130,8,False
9106131,12,False
9106132,9,False
9106133,12,False
9106134,10,False
9106135,12,False
9106136,13,False
9106137,13,False
9106138,12,False
9106139,12,False
9106140,13,False
9106141,11,False
9106142,16,False
9106143,12,False
9106144,14,False
9106145,12,False
9106146,12,False
9106147,10,False
9106148,11,False
9106149,11,False
9106150,13,False
9106151,12,False
9106152,9,False
9106153,10,False
9106154,10,False
9106155,12,False
9106156,16,False
9106157,12,False
9106158,12,False
9106159,12,False
9106160,14,False
9106161,10,False
9106162,9,False
9106163,11,False
9106164,14,False
9106165,12,False
9106166,10,False
9106167,12,False
9106168,10,False
9106169,16,False
9106170,12,False
9106171,15,False
9106172,13,False
9106173,12,False
9106174,14,False
9106175,16,False
9106176,12,False
9106177,9,False
9106178,10,False
9106179,9,False
9106180,14,False
9106181,12,False
9106182,12,False
9106183,8,False
9106184,11,False
9106185,11,False
9106186,10,False
9106187,13,False
9106188,12,False
9106189,12,False
9106190,13,False
9106191,12,False
9106192,16,False
9106193,10,False
9106194,13,False
9106195,10,False
9106196,11,False
9106197,12,False
9106198,14,False
9106199,12,False
9106200,12,False
9106201,16,False
9106202,12,False
9106203,8,False
9106204,13,False
9106205,14,False
9106206,13,False
9106207,12,False
9106208,14,False
9106209,14,False
9106210,10,False
9106211,10,False
9106212,14,False
9106213,11,False
9106214,11,False
9106215,14,False
9106216,14,False
9106217,14,False
9106218,14,False
9106219,14,False
9106220,16,False
9106221,12,False
9106222,13,False
9106223,16,False
9106224,14,False
9106225,14,False
9106226,10,False
9106227,15,False
9106228,12,False
9106229,14,False
9106230,11,False
9106231,14,False
9106232,16,False
9106233,11,False
9106234,14,False
9106235,14,False
9106236,11,False
9106237,10,False
9106238,9,False
9106239,14,False
9106240,13,False
9106241,10,False
9106242,13,False
9106243,14,False
9106244,13,False
9106245,12,False
9106246,12,False
9106247,11,False
9106248,12,False
9106249,12,False
9106250,14,False
9106251,14,False
9106252,9,False
9106253,10,False
9106254,14,False
9106255,12,False
9106256,13,False
9106257,13,False
9106258,14,False
9106259,10,False
9106260,11,False
9106261,13,False
9106262,10,False
9106263,10,False
9106264,12,False
9106265,16,False
9106266,10,False
9106267,14,False
9106268,9,False
9106269,10,False
9106270,11,False
9106271,10,False
9106272,12,False
9106273,15,False
9106274,14,False
9106275,10,False
9106276,12,False
9106277,14,False
9106278,13,False
9106279,16,False
9106280,12,False
9106281,13,False
9106282,12,False
9106283,14,False
9106284,12,False
9106285,11,False
9106286,16,False
9106287,12,False
9106288,8,False
9106289,10,False
9106290,11,False
9106291,10,False
9106292,12,False
9106293,12,False
9106294,12,False
9106295,14,False
9106296,11,False
9106297,11,False
9106298,14,False
9106299,11,False
9106300,16,False
9106301,10,False
9106302,14,False
9106303,15,False
9106304,14,False
9106305,11,False
9106306,10,False
9106307,12,False
9106308,10,False
9106309,11,False
9106310,10,False
9106311,13,False
9106312,8,False
9106313,13,False
9106314,14,False
9106315,14,False
9106316,11,False
9106317,11,False
9106318,11,False
9106319,13,False
9106320,9,False
9106321,12,False
9106322,14,False
9106323,13,False
9106324,9,False
9106325,10,False
9106326,16,False
9106327,11,False
9106328,12,False
9106329,12,False
9106330,12,False
9106331,14,False
9106332,10,False
9106333,10,False
9106334,12,False
9106335,12,False
9106336,14,False
9106337,16,False
9106338,13,False
9106339,13,False
9106340,13,False
9106341,10,False
9106342,12,False
9106343,12,False
9106344,7,False
9106345,9,False
9106346,14,False
9106347,14,False
9106348,12,False
9106349,10,False
9106350,11,False
9106351,12,False
9106352,12,False
9106353,12,False
9106354,9,False
9106355,12,False
9106356,11,False
9106357,11,False
9106358,14,False
9106359,13,False
9106360,11,False
9106361,11,False
9106362,13,False
9106363,12,False
9106364,10,False
9106365,8,False
9106366,10,False
9106367,12,False
9106368,9,False
9106369,10,False
9106370,10,False
9106371,13,False
9106372,10,False
9106373,14,False
9106374,14,False
9106375,12,False
9106376,12,False
9106377,9,False
9106378,11,False
9106379,10,False
9106380,14,False
9106381,12,False
9106382,9,False
9106383,14,False
9106384,12,False
9106385,11,False
9106386,11,False
9106387,14,False
9106388,9,False
9106389,13,False
9106390,12,False
9106391,14,False
9106392,10,False
9106393,14,False
9106394,12,False
9106395,12,False
9106396,12,False
9106397,14,False
9106398,13,False
9106399,11,False
9106400,10,False
9106401,12,False
9106402,12,False
9106403,16,False
9106404,14,False
9106405,14,False
9106406,11,False
9106407,14,False
9106408,13,False
9106409,12,False
9106410,10,False
9106411,10,False
9106412,14,False
9106413,14,False
9106414,13,False
9106415,8,False
9106416,14,False
9106417,8,False
9106418,16,False
9106419,10,False
9106420,10,False
9106421,11,False
9106422,12,False
9106423,14,False
9106424,18,False
9106425,15,False
9106426,13,False
9106427,16,False
9106428,13,False
9106429,14,False
9106430,8,False
9106431,13,False
9106432,14,False
9106433,11,False
9106434,11,False
9106435,9,False
9106436,9,False
9106437,12,False
9106438,14,False
9106439,10,False
9106440,14,False
9106441,10,False
9106442,12,False
9106443,12,False
9106444,14,False
9106445,16,False
9106446,12,False
9106447,13,False
9106448,12,False
9106449,14,False
9106450,12,False
9106451,12,False
9106452,10,False
9106453,13,False
9106454,12,False
9106455,12,False
9106456,15,False
9106457,11,False
9106458,12,False
9106459,11,False
9106460,14,False
9106461,10,False
9106462,8,False
9106463,12,False
9106464,12,False
9106465,14,False
9106466,11,False
9106467,10,False
9106468,12,False
9106469,13,False
9106470,9,False
9106471,12,False
9106472,9,False
9106473,14,False
9106474,13,False
9106475,16,False
9106476,9,False
9106477,10,False
9106478,10,False
9106479,12,False
9106480,16,False
9106481,10,False
9106482,11,False
9106483,12,False
9106484,11,False
9106485,12,False
9106486,12,False
9106487,14,False
9106488,8,False
9106489,12,False
9106490,14,False
9106491,10,False
9106492,9,False
9106493,13,False
9106494,11,False
9106495,9,False
9106496,16,False
9106497,14,False
9106498,13,False
9106499,14,False
9106500,13,False
9106501,12,False
9106502,14,False
9106503,12,False
9106504,9,False
9106505,12,False
9106506,12,False
9106507,12,False
9106508,14,False
9106509,14,False
9106510,11,False
9106511,12,False
9106512,12,False
9106513,12,False
9106514,10,False
9106515,16,False
9106516,14,False
9106517,12,False
9106518,14,False
9106519,11,False
9106520,12,False
9106521,12,False
9106522,9,False
9106523,10,False
9106524,12,False
9106525,14,False
9106526,15,False
9106527,10,False
9106528,12,False
9106529,13,False
9106530,14,False
9106531,11,False
9106532,12,False
9106533,14,False
9106534,16,False
9106535,11,False
9106536,8,False
9106537,14,False
9106538,12,False
9106539,14,False
9106540,10,False
9106541,11,False
9106542,12,False
9106543,12,False
9106544,11,False
9106545,11,False
9106546,10,False
9106547,16,False
9106548,10,False
9106549,10,False
9106550,10,False
9106551,14,False
9106552,12,False
9106553,13,False
9106554,12,False
9106555,14,False
9106556,10,False
9106557,10,False
9106558,12,False
9106559,12,False
9106560,12,False
9106561,12,False
9106562,12,False
9106563,15,False
9106564,12,False
9106565,12,False
9106566,14,False
9106567,9,False
9106568,14,False
9106569,14,False
9106570,10,False
9106571,14,False
9106572,11,False
9106573,12,False
9106574,11,False
9106575,14,False
9106576,12,False
9106577,12,False
9106578,12,False
9106579,14,False
9106580,12,False
9106581,12,False
9106582,10,False
9106583,12,False
9106584,12,False
9106585,10,False
9106586,12,False
9106587,12,False
9106588,14,False
9106589,14,False
9106590,13,False
9106591,12,False
9106592,10,False
9106593,14,False
9106594,12,False
9106595,12,False
9106596,12,False
9106597,11,False
9106598,10,False
9106599,14,False
9106600,15,False
9106601,14,False
9106602,14,False
9106603,12,False
9106604,12,False
9106605,12,False
9106606,9,False
9106607,8,False
9106608,12,False
9106609,11,False
9106610,11,False
9106611,12,False
9106612,11,False
9106613,11,False
9106614,15,False
9106615,9,False
9106616,16,False
9106617,14,False
9106618,12,False
9106619,12,False
9106620,16,False
9106621,11,False
9106622,11,False
9106623,12,False
9106624,12,False
9106625,12,False
9106626,12,False
9106627,12,False
9106628,14,False
9106629,9,False
9106630,14,False
9106631,10,False
9106632,14,False
9106633,12,False
9106634,16,False
9106635,12,False
9106636,16,False
9106637,12,False
9106638,14,False
9106639,8,False
9106640,11,False
9106641,11,False
9106642,10,False
9106643,8,False
9106644,14,False
9106645,14,False
9106646,10,False
9106647,11,False
9106648,12,False
9106649,11,False
9106650,9,False
9106651,13,False
9106652,11,False
9106653,11,False
9106654,10,False
9106655,14,False
9106656,14,False
9106657,14,False
9106658,10,False
9106659,9,False
9106660,14,False
9106661,10,False
9106662,12,False
9106663,14,False
9106664,12,False
9106665,14,False
9106666,16,False
9106667,13,False
9106668,12,False
9106669,12,False
9106670,13,False
9106671,12,False
9106672,12,False
9106673,12,False
9106674,12,False
9106675,12,False
9106676,12,False
9106677,16,False
9106678,12,False
9106679,8,False
9106680,12,False
9106681,14,False
9106682,14,False
9106683,12,False
9106684,10,False
9106685,11,False
9106686,10,False
9106687,12,False
9106688,12,False
9106689,12,False
9106690,14,False
9106691,14,False
9106692,12,False
9106693,12,False
9106694,11,False
9106695,12,False
9106696,11,False
9106697,12,False
9106698,12,False
9106699,14,False
9106700,12,False
9106701,9,False
9106702,13,False
9106703,12,False
9106704,10,False
9106705,11,False
9106706,12,False
9106707,12,False
9106708,12,False
9106709,14,False
9106710,10,False
9106711,16,False
9106712,11,False
9106713,11,False
9106714,12,False
9106715,14,False
9106716,10,False
9106717,10,False
9106718,10,False
9106719,14,False
9106720,12,False
9106721,14,False
9106722,10,False
9106723,10,False
9106724,11,False
9106725,11,False
9106726,11,False
9106727,14,False
9106728,9,False
9106729,10,False
9106730,12,False
9106731,13,False
9106732,10,False
9106733,10,False
9106734,14,False
9106735,11,False
9106736,8,False
9106737,7,False
9106738,12,False
9106739,11,False
9106740,12,False
9106741,7,False
9106742,12,False
9106743,13,False
9106744,14,False
9106745,12,False
9106746,12,False
9106747,14,False
9106748,12,False
9106749,10,False
9106750,10,False
9106751,10,False
9106752,11,False
9106753,12,False
9106754,16,False
9106755,13,False
9106756,12,False
9106757,12,False
9106758,10,False
9106759,12,False
9106760,11,False
9106761,12,False
9106762,10,False
9106763,14,False
9106764,10,False
9106765,12,False
9106766,14,False
9106767,11,False
9106768,10,False
9106769,11,False
9106770,12,False
9106771,14,False
9106772,16,False
9106773,12,False
9106774,10,False
9106775,14,False
9106776,14,False
9106777,12,False
9106778,13,False
9106779,10,False
9106780,8,False
9106781,16,False
9106782,12,False
9106783,12,False
9106784,9,False
9106785,14,False
9106786,14,False
9106787,9,False
9106788,10,False
9106789,11,False
9106790,13,False
9106791,16,False
9106792,13,False
9106793,9,False
9106794,14,False
9106795,12,False
9106796,16,False
9106797,11,False
9106798,11,False
9106799,10,False
9106800,14,False
9106801,11,False
9106802,12,False
9106803,14,False
9106804,13,False
9106805,14,False
9106806,14,False
9106807,10,False
9106808,11,False
9106809,11,False
9106810,10,False
9106811,13,False
9106812,11,False
9106813,14,False
9106814,12,False
9106815,11,False
9106816,12,False
9106817,13,False
9106818,10,False
9106819,14,False
9106820,14,False
9106821,11,False
9106822,12,False
9106823,16,False
9106824,12,False
9106825,12,False
9106826,14,False
9106827,16,False
9106828,12,False
9106829,12,False
9106830,12,False
9106831,14,False
9106832,12,False
9106833,13,False
9106834,11,False
9106835,14,False
9106836,14,False
9106837,9,False
9106838,11,False
9106839,13,False
9106840,11,False
9106841,14,False
9106842,13,False
9106843,14,False
9106844,14,False
9106845,14,False
9106846,14,False
9106847,9,False
9106848,14,False
9106849,11,False
9106850,12,False
9106851,12,False
9106852,8,False
9106853,14,False
9106854,12,False
9106855,13,False
9106856,13,False
9106857,14,False
9106858,11,False
9106859,11,False
9106860,12,False
9106861,16,False
9106862,11,False
9106863,16,False
9106864,11,False
9106865,10,False
9106866,14,False
9106867,8,False
9106868,14,False
9106869,13,False
9106870,16,False
9106871,10,False
9106872,14,False
9106873,14,False
9106874,16,False
9106875,11,False
9106876,9,False
9106877,12,False
9106878,9,False
9106879,8,False
9106880,11,False
9106881,10,False
9106882,14,False
9106883,14,False
9106884,16,False
9106885,13,False
9106886,10,False
9106887,12,False
9106888,14,False
9106889,12,False
9106890,12,False
9106891,18,False
9106892,13,False
9106893,14,False
9106894,10,False
9106895,13,False
9106896,12,False
9106897,10,False
9106898,10,False
9106899,12,False
9106900,13,False
9106901,8,False
9106902,11,False
9106903,12,False
9106904,14,False
9106905,12,False
9106906,11,False
9106907,13,False
9106908,12,False
9106909,16,False
9106910,9,False
9106911,13,False
9106912,11,False
9106913,10,False
9106914,12,False
9106915,13,False
9106916,14,False
9106917,12,False
9106918,11,False
9106919,13,False
9106920,7,False
9106921,12,False
9106922,12,False
9106923,12,False
9106924,12,False
9106925,10,False
9106926,14,False
9106927,14,False
9106928,11,False
9106929,10,False
9106930,12,False
9106931,9,False
9106932,14,False
9106933,11,False
9106934,12,False
9106935,12,False
9106936,9,False
9106937,16,False
9106938,14,False
9106939,12,False
9106940,10,False
9106941,16,False
9106942,14,False
9106943,11,False
9106944,12,False
9106945,14,False
9106946,11,False
9106947,11,False
9106948,10,False
9106949,10,False
9106950,9,False
9106951,14,False
9106952,12,False
9106953,14,False
9106954,14,False
9106955,12,False
9106956,14,False
9106957,12,False
9106958,11,False
9106959,12,False
9106960,11,False
9106961,11,False
9106962,10,False
9106963,14,False
9106964,10,False
9106965,13,False
9106966,14,False
9106967,16,False
9106968,9,False
9106969,12,False
9106970,13,False
9106971,10,False
9106972,14,False
9106973,10,False
9106974,14,False
9106975,17,False
9106976,10,False
9106977,13,False
9106978,10,False
9106979,8,False
9106980,12,False
9106981,14,False
9106982,14,False
9106983,10,False
9106984,12,False
9106985,11,False
9106986,9,False
9106987,12,False
9106988,9,False
9106989,16,False
9106990,12,False
