策略,是否失败,总分,回合数,seed,达到12+,达到14+
neural_ai,True,0,14,1202090,0,0
neural_ai,True,0,7,1202091,0,0
neural_ai,True,0,7,1202092,0,0
neural_ai,True,0,7,1202093,0,0
neural_ai,True,0,7,1202094,0,0
neural_ai,True,0,14,1202095,0,0
neural_ai,True,0,7,1202096,0,0
neural_ai,True,0,7,1202097,0,0
neural_ai,True,0,7,1202098,0,0
neural_ai,False,7,21,1202099,0,0
neural_ai,True,0,7,1202100,0,0
neural_ai,True,0,7,1202101,0,0
neural_ai,True,0,7,1202102,0,0
neural_ai,True,0,7,1202103,0,0
neural_ai,True,0,14,1202104,0,0
neural_ai,True,0,7,1202105,0,0
neural_ai,True,0,7,1202106,0,0
neural_ai,True,0,14,1202107,0,0
neural_ai,True,0,14,1202108,0,0
neural_ai,True,0,14,1202109,0,0
neural_ai,False,6,21,1202110,0,0
neural_ai,False,8,21,1202111,0,0
neural_ai,True,0,14,1202112,0,0
neural_ai,False,9,21,1202113,0,0
neural_ai,True,0,7,1202114,0,0
neural_ai,True,0,7,1202115,0,0
neural_ai,False,10,21,1202116,0,0
neural_ai,True,0,7,1202117,0,0
neural_ai,True,0,7,1202118,0,0
neural_ai,False,6,21,1202119,0,0
neural_ai,True,0,7,1202120,0,0
neural_ai,True,0,7,1202121,0,0
neural_ai,True,0,21,1202122,0,0
neural_ai,True,0,7,1202123,0,0
neural_ai,True,0,7,1202124,0,0
neural_ai,False,9,21,1202125,0,0
neural_ai,True,0,14,1202126,0,0
neural_ai,True,0,7,1202127,0,0
neural_ai,True,0,7,1202128,0,0
neural_ai,True,0,7,1202129,0,0
neural_ai,True,0,14,1202130,0,0
neural_ai,True,0,7,1202131,0,0
neural_ai,False,7,21,1202132,0,0
neural_ai,True,0,7,1202133,0,0
neural_ai,True,0,7,1202134,0,0
neural_ai,True,0,14,1202135,0,0
neural_ai,True,0,14,1202136,0,0
neural_ai,True,0,14,1202137,0,0
neural_ai,True,0,14,1202138,0,0
neural_ai,True,0,7,1202139,0,0
neural_ai,True,0,14,1202140,0,0
neural_ai,True,0,14,1202141,0,0
neural_ai,False,10,21,1202142,0,0
neural_ai,True,0,7,1202143,0,0
neural_ai,True,0,7,1202144,0,0
neural_ai,True,0,7,1202145,0,0
neural_ai,True,0,7,1202146,0,0
neural_ai,True,0,14,1202147,0,0
neural_ai,False,9,21,1202148,0,0
neural_ai,True,0,14,1202149,0,0
neural_ai,True,0,7,1202150,0,0
neural_ai,True,0,14,1202151,0,0
neural_ai,True,0,7,1202152,0,0
neural_ai,True,0,14,1202153,0,0
neural_ai,True,0,14,1202154,0,0
neural_ai,False,8,21,1202155,0,0
neural_ai,True,0,21,1202156,0,0
neural_ai,True,0,14,1202157,0,0
neural_ai,True,0,7,1202158,0,0
neural_ai,True,0,7,1202159,0,0
neural_ai,True,0,14,1202160,0,0
neural_ai,True,0,7,1202161,0,0
neural_ai,True,0,14,1202162,0,0
neural_ai,True,0,14,1202163,0,0
neural_ai,True,0,14,1202164,0,0
neural_ai,True,0,7,1202165,0,0
neural_ai,True,0,7,1202166,0,0
neural_ai,True,0,7,1202167,0,0
neural_ai,True,0,14,1202168,0,0
neural_ai,True,0,7,1202169,0,0
neural_ai,True,0,14,1202170,0,0
neural_ai,True,0,14,1202171,0,0
neural_ai,True,0,7,1202172,0,0
neural_ai,True,0,7,1202173,0,0
neural_ai,True,0,7,1202174,0,0
neural_ai,True,0,14,1202175,0,0
neural_ai,True,0,7,1202176,0,0
neural_ai,True,0,7,1202177,0,0
neural_ai,False,6,21,1202178,0,0
neural_ai,True,0,7,1202179,0,0
neural_ai,True,0,14,1202180,0,0
neural_ai,True,0,7,1202181,0,0
neural_ai,True,0,7,1202182,0,0
neural_ai,True,0,14,1202183,0,0
neural_ai,True,0,7,1202184,0,0
neural_ai,True,0,14,1202185,0,0
neural_ai,False,8,21,1202186,0,0
neural_ai,True,0,7,1202187,0,0
neural_ai,True,0,7,1202188,0,0
neural_ai,True,0,7,1202189,0,0
neural_ai,True,0,14,1202190,0,0
neural_ai,True,0,7,1202191,0,0
neural_ai,True,0,7,1202192,0,0
neural_ai,True,0,21,1202193,0,0
neural_ai,True,0,21,1202194,0,0
neural_ai,True,0,14,1202195,0,0
neural_ai,True,0,7,1202196,0,0
neural_ai,True,0,14,1202197,0,0
neural_ai,True,0,7,1202198,0,0
neural_ai,True,0,14,1202199,0,0
neural_ai,True,0,7,1202200,0,0
neural_ai,False,7,21,1202201,0,0
neural_ai,True,0,14,1202202,0,0
neural_ai,True,0,14,1202203,0,0
neural_ai,True,0,7,1202204,0,0
neural_ai,True,0,7,1202205,0,0
neural_ai,False,8,21,1202206,0,0
neural_ai,True,0,7,1202207,0,0
neural_ai,True,0,7,1202208,0,0
neural_ai,True,0,7,1202209,0,0
neural_ai,True,0,7,1202210,0,0
neural_ai,False,6,21,1202211,0,0
neural_ai,True,0,7,1202212,0,0
neural_ai,True,0,7,1202213,0,0
neural_ai,True,0,14,1202214,0,0
neural_ai,True,0,14,1202215,0,0
neural_ai,False,7,21,1202216,0,0
neural_ai,True,0,7,1202217,0,0
neural_ai,True,0,7,1202218,0,0
neural_ai,True,0,7,1202219,0,0
neural_ai,True,0,7,1202220,0,0
neural_ai,False,7,21,1202221,0,0
neural_ai,True,0,14,1202222,0,0
neural_ai,True,0,14,1202223,0,0
neural_ai,True,0,7,1202224,0,0
neural_ai,True,0,14,1202225,0,0
neural_ai,True,0,7,1202226,0,0
neural_ai,True,0,7,1202227,0,0
neural_ai,True,0,14,1202228,0,0
neural_ai,True,0,7,1202229,0,0
neural_ai,True,0,7,1202230,0,0
neural_ai,False,6,21,1202231,0,0
neural_ai,True,0,14,1202232,0,0
neural_ai,True,0,14,1202233,0,0
neural_ai,True,0,7,1202234,0,0
neural_ai,False,9,21,1202235,0,0
neural_ai,True,0,14,1202236,0,0
neural_ai,True,0,7,1202237,0,0
neural_ai,True,0,14,1202238,0,0
neural_ai,True,0,7,1202239,0,0
neural_ai,True,0,7,1202240,0,0
neural_ai,True,0,14,1202241,0,0
neural_ai,True,0,7,1202242,0,0
neural_ai,True,0,7,1202243,0,0
neural_ai,True,0,14,1202244,0,0
neural_ai,True,0,7,1202245,0,0
neural_ai,True,0,7,1202246,0,0
neural_ai,True,0,7,1202247,0,0
neural_ai,False,6,21,1202248,0,0
neural_ai,True,0,7,1202249,0,0
neural_ai,True,0,7,1202250,0,0
neural_ai,True,0,7,1202251,0,0
neural_ai,True,0,7,1202252,0,0
neural_ai,False,7,21,1202253,0,0
neural_ai,True,0,7,1202254,0,0
neural_ai,True,0,7,1202255,0,0
neural_ai,True,0,7,1202256,0,0
neural_ai,True,0,14,1202257,0,0
neural_ai,True,0,14,1202258,0,0
neural_ai,True,0,21,1202259,0,0
neural_ai,True,0,7,1202260,0,0
neural_ai,False,7,21,1202261,0,0
neural_ai,True,0,7,1202262,0,0
neural_ai,True,0,7,1202263,0,0
neural_ai,True,0,14,1202264,0,0
neural_ai,True,0,7,1202265,0,0
neural_ai,False,9,21,1202266,0,0
neural_ai,False,7,21,1202267,0,0
neural_ai,True,0,14,1202268,0,0
neural_ai,True,0,7,1202269,0,0
neural_ai,True,0,7,1202270,0,0
neural_ai,True,0,7,1202271,0,0
neural_ai,True,0,7,1202272,0,0
neural_ai,True,0,7,1202273,0,0
neural_ai,True,0,7,1202274,0,0
neural_ai,False,5,21,1202275,0,0
neural_ai,True,0,7,1202276,0,0
neural_ai,True,0,7,1202277,0,0
neural_ai,True,0,7,1202278,0,0
neural_ai,True,0,14,1202279,0,0
neural_ai,True,0,7,1202280,0,0
neural_ai,True,0,7,1202281,0,0
neural_ai,True,0,14,1202282,0,0
neural_ai,True,0,7,1202283,0,0
neural_ai,True,0,14,1202284,0,0
neural_ai,True,0,7,1202285,0,0
neural_ai,True,0,7,1202286,0,0
neural_ai,True,0,7,1202287,0,0
neural_ai,True,0,7,1202288,0,0
neural_ai,False,7,21,1202289,0,0
neural_ai,True,0,7,1202290,0,0
neural_ai,True,0,7,1202291,0,0
neural_ai,False,9,21,1202292,0,0
neural_ai,True,0,14,1202293,0,0
neural_ai,True,0,14,1202294,0,0
neural_ai,True,0,14,1202295,0,0
neural_ai,False,7,21,1202296,0,0
neural_ai,True,0,14,1202297,0,0
neural_ai,True,0,7,1202298,0,0
neural_ai,True,0,7,1202299,0,0
neural_ai,True,0,14,1202300,0,0
neural_ai,True,0,7,1202301,0,0
neural_ai,True,0,7,1202302,0,0
neural_ai,False,6,21,1202303,0,0
neural_ai,True,0,14,1202304,0,0
neural_ai,True,0,7,1202305,0,0
neural_ai,True,0,7,1202306,0,0
neural_ai,True,0,14,1202307,0,0
neural_ai,True,0,7,1202308,0,0
neural_ai,True,0,7,1202309,0,0
neural_ai,True,0,7,1202310,0,0
neural_ai,True,0,7,1202311,0,0
neural_ai,True,0,7,1202312,0,0
neural_ai,True,0,7,1202313,0,0
neural_ai,True,0,7,1202314,0,0
neural_ai,True,0,7,1202315,0,0
neural_ai,True,0,7,1202316,0,0
neural_ai,False,6,21,1202317,0,0
neural_ai,True,0,14,1202318,0,0
neural_ai,True,0,14,1202319,0,0
neural_ai,True,0,14,1202320,0,0
neural_ai,True,0,14,1202321,0,0
neural_ai,True,0,7,1202322,0,0
neural_ai,True,0,7,1202323,0,0
neural_ai,False,7,21,1202324,0,0
neural_ai,True,0,7,1202325,0,0
neural_ai,True,0,7,1202326,0,0
neural_ai,True,0,7,1202327,0,0
neural_ai,True,0,7,1202328,0,0
neural_ai,True,0,14,1202329,0,0
neural_ai,True,0,7,1202330,0,0
neural_ai,True,0,7,1202331,0,0
neural_ai,True,0,7,1202332,0,0
neural_ai,True,0,21,1202333,0,0
neural_ai,True,0,7,1202334,0,0
neural_ai,True,0,7,1202335,0,0
neural_ai,True,0,14,1202336,0,0
neural_ai,True,0,7,1202337,0,0
neural_ai,True,0,7,1202338,0,0
neural_ai,True,0,7,1202339,0,0
neural_ai,True,0,7,1202340,0,0
neural_ai,False,9,21,1202341,0,0
neural_ai,True,0,7,1202342,0,0
neural_ai,True,0,14,1202343,0,0
neural_ai,False,9,21,1202344,0,0
neural_ai,True,0,14,1202345,0,0
neural_ai,True,0,7,1202346,0,0
neural_ai,True,0,14,1202347,0,0
neural_ai,False,5,21,1202348,0,0
neural_ai,True,0,7,1202349,0,0
neural_ai,True,0,7,1202350,0,0
neural_ai,True,0,21,1202351,0,0
neural_ai,True,0,7,1202352,0,0
neural_ai,True,0,7,1202353,0,0
neural_ai,True,0,14,1202354,0,0
neural_ai,True,0,14,1202355,0,0
neural_ai,True,0,14,1202356,0,0
neural_ai,True,0,14,1202357,0,0
neural_ai,True,0,7,1202358,0,0
neural_ai,True,0,7,1202359,0,0
neural_ai,True,0,7,1202360,0,0
neural_ai,True,0,7,1202361,0,0
neural_ai,True,0,7,1202362,0,0
neural_ai,True,0,7,1202363,0,0
neural_ai,True,0,14,1202364,0,0
neural_ai,True,0,7,1202365,0,0
neural_ai,True,0,7,1202366,0,0
neural_ai,True,0,7,1202367,0,0
neural_ai,False,7,21,1202368,0,0
neural_ai,False,8,21,1202369,0,0
neural_ai,True,0,7,1202370,0,0
neural_ai,True,0,14,1202371,0,0
neural_ai,True,0,7,1202372,0,0
neural_ai,True,0,14,1202373,0,0
neural_ai,True,0,14,1202374,0,0
neural_ai,True,0,14,1202375,0,0
neural_ai,False,7,21,1202376,0,0
neural_ai,True,0,14,1202377,0,0
neural_ai,True,0,7,1202378,0,0
neural_ai,True,0,7,1202379,0,0
neural_ai,True,0,7,1202380,0,0
neural_ai,True,0,7,1202381,0,0
neural_ai,True,0,7,1202382,0,0
neural_ai,True,0,14,1202383,0,0
neural_ai,True,0,14,1202384,0,0
neural_ai,True,0,7,1202385,0,0
neural_ai,True,0,7,1202386,0,0
neural_ai,True,0,14,1202387,0,0
neural_ai,True,0,7,1202388,0,0
neural_ai,True,0,14,1202389,0,0
neural_ai,True,0,7,1202390,0,0
neural_ai,False,7,21,1202391,0,0
neural_ai,True,0,7,1202392,0,0
neural_ai,True,0,7,1202393,0,0
neural_ai,True,0,7,1202394,0,0
neural_ai,True,0,7,1202395,0,0
neural_ai,True,0,14,1202396,0,0
neural_ai,True,0,7,1202397,0,0
neural_ai,False,9,21,1202398,0,0
neural_ai,True,0,7,1202399,0,0
neural_ai,True,0,21,1202400,0,0
neural_ai,True,0,14,1202401,0,0
neural_ai,True,0,7,1202402,0,0
neural_ai,True,0,14,1202403,0,0
neural_ai,False,8,21,1202404,0,0
neural_ai,True,0,14,1202405,0,0
neural_ai,True,0,14,1202406,0,0
neural_ai,True,0,7,1202407,0,0
neural_ai,True,0,7,1202408,0,0
neural_ai,True,0,7,1202409,0,0
neural_ai,True,0,7,1202410,0,0
neural_ai,True,0,7,1202411,0,0
neural_ai,True,0,7,1202412,0,0
neural_ai,True,0,7,1202413,0,0
neural_ai,True,0,14,1202414,0,0
neural_ai,True,0,7,1202415,0,0
neural_ai,True,0,7,1202416,0,0
neural_ai,True,0,7,1202417,0,0
neural_ai,False,8,21,1202418,0,0
neural_ai,True,0,21,1202419,0,0
neural_ai,True,0,7,1202420,0,0
neural_ai,True,0,7,1202421,0,0
neural_ai,True,0,14,1202422,0,0
neural_ai,True,0,14,1202423,0,0
neural_ai,True,0,14,1202424,0,0
neural_ai,True,0,7,1202425,0,0
neural_ai,True,0,7,1202426,0,0
neural_ai,False,7,21,1202427,0,0
neural_ai,True,0,7,1202428,0,0
neural_ai,False,7,21,1202429,0,0
neural_ai,True,0,7,1202430,0,0
neural_ai,True,0,14,1202431,0,0
neural_ai,True,0,7,1202432,0,0
neural_ai,True,0,14,1202433,0,0
neural_ai,True,0,7,1202434,0,0
neural_ai,True,0,14,1202435,0,0
neural_ai,True,0,14,1202436,0,0
neural_ai,True,0,14,1202437,0,0
neural_ai,True,0,7,1202438,0,0
neural_ai,True,0,7,1202439,0,0
neural_ai,True,0,14,1202440,0,0
neural_ai,True,0,7,1202441,0,0
neural_ai,True,0,14,1202442,0,0
neural_ai,True,0,7,1202443,0,0
neural_ai,True,0,7,1202444,0,0
neural_ai,True,0,7,1202445,0,0
neural_ai,False,7,21,1202446,0,0
neural_ai,True,0,7,1202447,0,0
neural_ai,True,0,7,1202448,0,0
neural_ai,True,0,7,1202449,0,0
neural_ai,True,0,7,1202450,0,0
neural_ai,True,0,7,1202451,0,0
neural_ai,True,0,7,1202452,0,0
neural_ai,True,0,14,1202453,0,0
neural_ai,True,0,7,1202454,0,0
neural_ai,False,5,21,1202455,0,0
neural_ai,True,0,14,1202456,0,0
neural_ai,True,0,7,1202457,0,0
neural_ai,True,0,14,1202458,0,0
neural_ai,False,7,21,1202459,0,0
neural_ai,True,0,14,1202460,0,0
neural_ai,True,0,14,1202461,0,0
neural_ai,True,0,14,1202462,0,0
neural_ai,True,0,14,1202463,0,0
neural_ai,True,0,7,1202464,0,0
neural_ai,True,0,7,1202465,0,0
neural_ai,True,0,14,1202466,0,0
neural_ai,False,6,21,1202467,0,0
neural_ai,True,0,7,1202468,0,0
neural_ai,True,0,14,1202469,0,0
neural_ai,True,0,7,1202470,0,0
neural_ai,False,5,21,1202471,0,0
neural_ai,True,0,7,1202472,0,0
neural_ai,True,0,14,1202473,0,0
neural_ai,True,0,14,1202474,0,0
neural_ai,True,0,14,1202475,0,0
neural_ai,False,6,21,1202476,0,0
neural_ai,True,0,14,1202477,0,0
neural_ai,True,0,14,1202478,0,0
neural_ai,False,3,21,1202479,0,0
neural_ai,True,0,7,1202480,0,0
neural_ai,True,0,7,1202481,0,0
neural_ai,False,7,21,1202482,0,0
neural_ai,True,0,7,1202483,0,0
neural_ai,True,0,7,1202484,0,0
neural_ai,True,0,7,1202485,0,0
neural_ai,True,0,7,1202486,0,0
neural_ai,True,0,7,1202487,0,0
neural_ai,True,0,7,1202488,0,0
neural_ai,True,0,7,1202489,0,0
neural_ai,True,0,7,1202490,0,0
neural_ai,True,0,14,1202491,0,0
neural_ai,True,0,7,1202492,0,0
neural_ai,True,0,7,1202493,0,0
neural_ai,True,0,7,1202494,0,0
neural_ai,True,0,7,1202495,0,0
neural_ai,True,0,14,1202496,0,0
neural_ai,True,0,7,1202497,0,0
neural_ai,True,0,14,1202498,0,0
neural_ai,True,0,7,1202499,0,0
neural_ai,True,0,7,1202500,0,0
neural_ai,True,0,14,1202501,0,0
neural_ai,True,0,14,1202502,0,0
neural_ai,True,0,7,1202503,0,0
neural_ai,True,0,14,1202504,0,0
neural_ai,False,9,21,1202505,0,0
neural_ai,True,0,14,1202506,0,0
neural_ai,True,0,14,1202507,0,0
neural_ai,True,0,7,1202508,0,0
neural_ai,True,0,7,1202509,0,0
neural_ai,True,0,7,1202510,0,0
neural_ai,False,7,21,1202511,0,0
neural_ai,True,0,7,1202512,0,0
neural_ai,True,0,14,1202513,0,0
neural_ai,True,0,7,1202514,0,0
neural_ai,True,0,7,1202515,0,0
neural_ai,True,0,7,1202516,0,0
neural_ai,True,0,7,1202517,0,0
neural_ai,True,0,14,1202518,0,0
neural_ai,True,0,7,1202519,0,0
neural_ai,False,5,21,1202520,0,0
neural_ai,True,0,7,1202521,0,0
neural_ai,True,0,7,1202522,0,0
neural_ai,True,0,7,1202523,0,0
neural_ai,False,7,21,1202524,0,0
neural_ai,True,0,7,1202525,0,0
neural_ai,True,0,14,1202526,0,0
neural_ai,True,0,7,1202527,0,0
neural_ai,True,0,7,1202528,0,0
neural_ai,True,0,7,1202529,0,0
neural_ai,True,0,7,1202530,0,0
neural_ai,True,0,14,1202531,0,0
neural_ai,False,9,21,1202532,0,0
neural_ai,True,0,7,1202533,0,0
neural_ai,True,0,7,1202534,0,0
neural_ai,True,0,7,1202535,0,0
neural_ai,False,7,21,1202536,0,0
neural_ai,False,9,21,1202537,0,0
neural_ai,True,0,7,1202538,0,0
neural_ai,True,0,7,1202539,0,0
neural_ai,False,6,21,1202540,0,0
neural_ai,True,0,14,1202541,0,0
neural_ai,True,0,7,1202542,0,0
neural_ai,False,4,21,1202543,0,0
neural_ai,True,0,7,1202544,0,0
neural_ai,True,0,14,1202545,0,0
neural_ai,True,0,7,1202546,0,0
neural_ai,True,0,7,1202547,0,0
neural_ai,True,0,14,1202548,0,0
neural_ai,True,0,21,1202549,0,0
neural_ai,True,0,7,1202550,0,0
neural_ai,True,0,7,1202551,0,0
neural_ai,True,0,14,1202552,0,0
neural_ai,True,0,14,1202553,0,0
neural_ai,True,0,7,1202554,0,0
neural_ai,True,0,7,1202555,0,0
neural_ai,True,0,7,1202556,0,0
neural_ai,True,0,7,1202557,0,0
neural_ai,True,0,14,1202558,0,0
neural_ai,True,0,14,1202559,0,0
neural_ai,True,0,7,1202560,0,0
neural_ai,True,0,7,1202561,0,0
neural_ai,True,0,7,1202562,0,0
neural_ai,True,0,14,1202563,0,0
neural_ai,True,0,7,1202564,0,0
neural_ai,True,0,7,1202565,0,0
neural_ai,True,0,7,1202566,0,0
neural_ai,True,0,7,1202567,0,0
neural_ai,True,0,14,1202568,0,0
neural_ai,True,0,14,1202569,0,0
neural_ai,True,0,14,1202570,0,0
neural_ai,True,0,7,1202571,0,0
neural_ai,True,0,14,1202572,0,0
neural_ai,True,0,7,1202573,0,0
neural_ai,True,0,7,1202574,0,0
neural_ai,True,0,7,1202575,0,0
neural_ai,True,0,7,1202576,0,0
neural_ai,True,0,7,1202577,0,0
neural_ai,True,0,14,1202578,0,0
neural_ai,True,0,7,1202579,0,0
neural_ai,True,0,7,1202580,0,0
neural_ai,True,0,14,1202581,0,0
neural_ai,False,6,21,1202582,0,0
neural_ai,False,9,21,1202583,0,0
neural_ai,False,5,21,1202584,0,0
neural_ai,True,0,14,1202585,0,0
neural_ai,True,0,7,1202586,0,0
neural_ai,True,0,7,1202587,0,0
neural_ai,True,0,7,1202588,0,0
neural_ai,True,0,14,1202589,0,0
neural_ai,False,8,21,1202590,0,0
neural_ai,True,0,7,1202591,0,0
neural_ai,True,0,7,1202592,0,0
neural_ai,True,0,7,1202593,0,0
neural_ai,True,0,14,1202594,0,0
neural_ai,True,0,14,1202595,0,0
neural_ai,True,0,7,1202596,0,0
neural_ai,True,0,7,1202597,0,0
neural_ai,True,0,14,1202598,0,0
neural_ai,True,0,14,1202599,0,0
neural_ai,True,0,7,1202600,0,0
neural_ai,True,0,21,1202601,0,0
neural_ai,True,0,14,1202602,0,0
neural_ai,True,0,21,1202603,0,0
neural_ai,True,0,14,1202604,0,0
neural_ai,True,0,14,1202605,0,0
neural_ai,True,0,21,1202606,0,0
neural_ai,True,0,14,1202607,0,0
neural_ai,True,0,7,1202608,0,0
neural_ai,True,0,7,1202609,0,0
neural_ai,True,0,14,1202610,0,0
neural_ai,True,0,7,1202611,0,0
neural_ai,True,0,7,1202612,0,0
neural_ai,False,6,21,1202613,0,0
neural_ai,True,0,14,1202614,0,0
neural_ai,False,6,21,1202615,0,0
neural_ai,False,9,21,1202616,0,0
neural_ai,False,8,21,1202617,0,0
neural_ai,True,0,7,1202618,0,0
neural_ai,True,0,14,1202619,0,0
neural_ai,True,0,7,1202620,0,0
neural_ai,True,0,14,1202621,0,0
neural_ai,True,0,7,1202622,0,0
neural_ai,True,0,7,1202623,0,0
neural_ai,False,6,21,1202624,0,0
neural_ai,True,0,14,1202625,0,0
neural_ai,True,0,7,1202626,0,0
neural_ai,True,0,14,1202627,0,0
neural_ai,True,0,14,1202628,0,0
neural_ai,False,3,21,1202629,0,0
neural_ai,True,0,14,1202630,0,0
neural_ai,True,0,7,1202631,0,0
neural_ai,True,0,7,1202632,0,0
neural_ai,True,0,14,1202633,0,0
neural_ai,True,0,7,1202634,0,0
neural_ai,True,0,7,1202635,0,0
neural_ai,False,9,21,1202636,0,0
neural_ai,True,0,7,1202637,0,0
neural_ai,True,0,7,1202638,0,0
neural_ai,False,8,21,1202639,0,0
neural_ai,True,0,7,1202640,0,0
neural_ai,True,0,7,1202641,0,0
neural_ai,True,0,7,1202642,0,0
neural_ai,False,9,21,1202643,0,0
neural_ai,False,9,21,1202644,0,0
neural_ai,True,0,7,1202645,0,0
neural_ai,True,0,7,1202646,0,0
neural_ai,True,0,7,1202647,0,0
neural_ai,True,0,7,1202648,0,0
neural_ai,True,0,14,1202649,0,0
neural_ai,False,6,21,1202650,0,0
neural_ai,True,0,7,1202651,0,0
neural_ai,False,9,21,1202652,0,0
neural_ai,True,0,7,1202653,0,0
neural_ai,False,7,21,1202654,0,0
neural_ai,True,0,14,1202655,0,0
neural_ai,True,0,14,1202656,0,0
neural_ai,False,8,21,1202657,0,0
neural_ai,True,0,14,1202658,0,0
neural_ai,True,0,7,1202659,0,0
neural_ai,True,0,7,1202660,0,0
neural_ai,True,0,7,1202661,0,0
neural_ai,True,0,7,1202662,0,0
neural_ai,True,0,14,1202663,0,0
neural_ai,True,0,7,1202664,0,0
neural_ai,True,0,7,1202665,0,0
neural_ai,True,0,14,1202666,0,0
neural_ai,True,0,7,1202667,0,0
neural_ai,True,0,7,1202668,0,0
neural_ai,False,9,21,1202669,0,0
neural_ai,True,0,7,1202670,0,0
neural_ai,True,0,14,1202671,0,0
neural_ai,True,0,7,1202672,0,0
neural_ai,True,0,7,1202673,0,0
neural_ai,True,0,14,1202674,0,0
neural_ai,True,0,7,1202675,0,0
neural_ai,True,0,7,1202676,0,0
neural_ai,True,0,7,1202677,0,0
neural_ai,True,0,14,1202678,0,0
neural_ai,True,0,14,1202679,0,0
neural_ai,True,0,7,1202680,0,0
neural_ai,True,0,7,1202681,0,0
neural_ai,False,7,21,1202682,0,0
neural_ai,False,7,21,1202683,0,0
neural_ai,True,0,7,1202684,0,0
neural_ai,False,6,21,1202685,0,0
neural_ai,True,0,7,1202686,0,0
neural_ai,True,0,7,1202687,0,0
neural_ai,True,0,14,1202688,0,0
neural_ai,True,0,7,1202689,0,0
neural_ai,True,0,14,1202690,0,0
neural_ai,True,0,7,1202691,0,0
neural_ai,True,0,14,1202692,0,0
neural_ai,False,6,21,1202693,0,0
neural_ai,True,0,7,1202694,0,0
neural_ai,True,0,7,1202695,0,0
neural_ai,True,0,7,1202696,0,0
neural_ai,True,0,7,1202697,0,0
neural_ai,True,0,7,1202698,0,0
neural_ai,True,0,7,1202699,0,0
neural_ai,True,0,14,1202700,0,0
neural_ai,True,0,14,1202701,0,0
neural_ai,True,0,7,1202702,0,0
neural_ai,True,0,7,1202703,0,0
neural_ai,True,0,7,1202704,0,0
neural_ai,False,6,21,1202705,0,0
neural_ai,True,0,7,1202706,0,0
neural_ai,False,7,21,1202707,0,0
neural_ai,True,0,7,1202708,0,0
neural_ai,True,0,14,1202709,0,0
neural_ai,True,0,7,1202710,0,0
neural_ai,True,0,14,1202711,0,0
neural_ai,True,0,14,1202712,0,0
neural_ai,True,0,14,1202713,0,0
neural_ai,True,0,14,1202714,0,0
neural_ai,True,0,14,1202715,0,0
neural_ai,True,0,7,1202716,0,0
neural_ai,True,0,14,1202717,0,0
neural_ai,True,0,7,1202718,0,0
neural_ai,True,0,7,1202719,0,0
neural_ai,True,0,7,1202720,0,0
neural_ai,True,0,7,1202721,0,0
neural_ai,True,0,7,1202722,0,0
neural_ai,True,0,7,1202723,0,0
neural_ai,True,0,14,1202724,0,0
neural_ai,True,0,7,1202725,0,0
neural_ai,True,0,7,1202726,0,0
neural_ai,False,6,21,1202727,0,0
neural_ai,True,0,7,1202728,0,0
neural_ai,True,0,14,1202729,0,0
neural_ai,True,0,7,1202730,0,0
neural_ai,True,0,14,1202731,0,0
neural_ai,True,0,7,1202732,0,0
neural_ai,True,0,7,1202733,0,0
neural_ai,True,0,7,1202734,0,0
neural_ai,True,0,14,1202735,0,0
neural_ai,True,0,7,1202736,0,0
neural_ai,True,0,7,1202737,0,0
neural_ai,True,0,7,1202738,0,0
neural_ai,True,0,14,1202739,0,0
neural_ai,True,0,14,1202740,0,0
neural_ai,True,0,7,1202741,0,0
neural_ai,True,0,14,1202742,0,0
neural_ai,True,0,14,1202743,0,0
neural_ai,True,0,7,1202744,0,0
neural_ai,False,6,21,1202745,0,0
neural_ai,True,0,7,1202746,0,0
neural_ai,True,0,14,1202747,0,0
neural_ai,True,0,7,1202748,0,0
neural_ai,True,0,7,1202749,0,0
neural_ai,True,0,7,1202750,0,0
neural_ai,True,0,7,1202751,0,0
neural_ai,True,0,7,1202752,0,0
neural_ai,False,7,21,1202753,0,0
neural_ai,True,0,7,1202754,0,0
neural_ai,True,0,7,1202755,0,0
neural_ai,True,0,14,1202756,0,0
neural_ai,True,0,14,1202757,0,0
neural_ai,True,0,14,1202758,0,0
neural_ai,True,0,7,1202759,0,0
neural_ai,True,0,7,1202760,0,0
neural_ai,True,0,21,1202761,0,0
neural_ai,True,0,14,1202762,0,0
neural_ai,True,0,7,1202763,0,0
neural_ai,True,0,7,1202764,0,0
neural_ai,True,0,14,1202765,0,0
neural_ai,True,0,14,1202766,0,0
neural_ai,True,0,7,1202767,0,0
neural_ai,True,0,7,1202768,0,0
neural_ai,True,0,7,1202769,0,0
neural_ai,False,6,21,1202770,0,0
neural_ai,True,0,14,1202771,0,0
neural_ai,True,0,7,1202772,0,0
neural_ai,True,0,7,1202773,0,0
neural_ai,True,0,7,1202774,0,0
neural_ai,True,0,7,1202775,0,0
neural_ai,True,0,7,1202776,0,0
neural_ai,True,0,14,1202777,0,0
neural_ai,False,7,21,1202778,0,0
neural_ai,True,0,7,1202779,0,0
neural_ai,False,5,21,1202780,0,0
neural_ai,True,0,7,1202781,0,0
neural_ai,True,0,14,1202782,0,0
neural_ai,False,7,21,1202783,0,0
neural_ai,False,7,21,1202784,0,0
neural_ai,True,0,7,1202785,0,0
neural_ai,False,8,21,1202786,0,0
neural_ai,True,0,7,1202787,0,0
